title,link,summary,published
Space Force's Acquisition Arm Races to Rebuild Contracting Workforce After Civilian Cuts (2026),https://appelloperlaquila.org/article/space-force-s-acquisition-arm-races-to-rebuild-contracting-workforce-after-civilian-cuts,"...increases under a proposed $1.5 trillion defense budget for 2027.The Pentagons acquisition reform guidance, released in... To rebuild the pipeline, SSC is targeting college graduates, military spouses, and seeking broader exemptions for remote...","Fri, 23 Jan 2026 03:15:35 GMT"
MINDEF Sets Minimum 30% Local Content In Every Defense Acquisition,https://nonoboyfrend.blogspot.com/2026/01/mindef-sets-minimum-30-local-content-in.html,"...Mindef)The Ministry of Defense announced the implementation of 7 National Defense Projects as a first step in developing ... includes defense satellites, armament systems, component manufacturing, radar technology, unmanned systems and defense...","Fri, 23 Jan 2026 00:11:00 GMT"
Aether Global Clarifies Status of Arion Defense Acquisition,https://www.thenewswire.com/story/b049fcda-3765-4322-98f0-d8e1e81c2e18-aether-global-clarifies-status-of-arion-defense-acquisition.html,"Aether Global Clarifies Status of Arion Defense AcquisitionVancouver, B.C. January 23, 2026 Leads & Copy Aether ... previously announced acquisition of Arion Defense Inc. The proposed transaction remains at the letter of intent stage...","Fri, 23 Jan 2026 02:00:36 GMT"
...Point Following the Drone Nerds Acquisition,https://www.marketnewsdesk.com/index.php/xti-aerospace-to-host-town-hall-highlighting-strategic-inflection-point-following-the-drone-nerds-acquisition/,"...current government footprint and reach into defense and national security applications to create durable value for customers ... plans to expand into the government and defense sectors, and changes in applicable laws or regulations. XTI undertakes no...","Fri, 23 Jan 2026 01:20:15 GMT"
Vimeo Layoffs After Bending Spoons Acquisition,https://www.newsdirectory3.com/vimeo-layoffs-after-bending-spoons-acquisition/,"Classified documents Case: Trump was indicted on 40 federal charges in June 2023, alleging he unlawfully retained national defense information and obstructed justice. The indictment details specific instances of alleged mishandling of...","Fri, 23 Jan 2026 00:35:26 GMT"
...Science expands US footprint with acquisition of FAR Chemical; Strengthens global specialty...,https://www.pninews.com/novopor-advanced-science-expands-us-footprint-with-acquisition-of-far-chemical-strengthens-global-specialty-chemicals-platform/,"...and complex specialty chemical manufacturing focused on Electronics, Aerospace & Defense, Coatings & Adhesives and other Specialty Chemicals, from its US parent CPS Performance Materials Group.The acquisition of FAR Chemical is a key milestone in...","Fri, 23 Jan 2026 00:11:30 GMT"
Space Forces acquisition arm races to rebuild contracting workforce after civilian cuts,https://spacenews.com/space-forces-acquisition-arm-races-to-rebuild-contracting-workforce-after-civilian-cuts/,...intensify if defense funding grows sharply in the coming years. President Trump has floated a $1.5 trillion defense budget ... government careers and reaching out to military spouses who could work remotely without special waivers. The command is also...,"Fri, 23 Jan 2026 00:09:41 GMT"
Perimeter Solutions Completes Acquisition of MMT,https://www.centralcharts.com/fr/3018931-perimeter-solutions-sa/news/5433166-perimeter-solutions-completes-acquisition-of-mmt,"...infrastructure, energy infrastructure, defense systems, and industrial systems, with a substantial focus on aftermarket...","Thu, 22 Jan 2026 23:43:06 GMT"
IAD reports good half year results since merger with impressive outperformance and returns,https://shareprices.com/rns/iad-reports-good-half-year-results-since-merger-with-impressive-outperformance-and-returns-y2o5jyzxszpd4lm/,"Elsewhere South Korea's ""Korea Up!"" policy continues to gather momentum. Rather than a Chinese military invasion of Taiwan, some experts have started to talk about a voluntary reunification, perhaps based on Hong Kong which is now 28 years through...","Thu, 22 Jan 2026 11:07:00 GMT"
Pentagon Memo Creates Unified Tech Enterprise for Acquisition Modernization,https://govciomedia.com/pentagon-memo-creates-unified-tech-enterprise-for-acquisition-modernization/,"...Intelligence Office (CDAO) Defense Advanced Research Projects Agency (DARPA) Defense Innovation Unit (DIU) Office of ... War Department, said Under Secretary of Defense for Research and Engineering (R&E) Emil Michael in a statement. This new...","Wed, 21 Jan 2026 18:12:15 GMT"
