title,link,summary,published
Goldman Sachs Group Inc's Strategic Acquisition of VisionWave Holdings Inc Shares,https://www.gurufocus.com/news/3210787/goldman-sachs-group-incs-strategic-acquisition-of-visionwave-holdings-inc-shares,"...Pioneering Defense InnovationsVisionWave Holdings Inc, based in the USA, is at the forefront of revolutionizing defense ... operational efficiency and precision for military and homeland security applications. Despite its recent entry into the...","Sat, 15 Nov 2025 01:20:59 GMT"
DoD acquisition reform: What will it take to make it last?,https://federalnewsnetwork.com/defense-news/2025/11/dod-acquisition-reform-what-will-it-take-to-make-it-last/,"...change management,"" Stan Soloway said.Defense Secretary Pete Hegseths acquisition system shakeup is being met with ... acquisition workforce, Undersecretary of Defense for Acquisition and Sustainment Michael Duffey told reporters Monday.In...","Fri, 14 Nov 2025 23:39:45 GMT"
"News A New Chapter in Army Acquisition: RCCTO, PEO MS, and Additional Elements Merge into PAE Fires",https://www.dvidshub.net/news/551157/new-chapter-army-acquisition-rccto-peo-ms-and-additional-elements-merge-into-pae-fires,"...missile defense excellence for decades. From advanced interceptor and sensor systems to integrated air and missile defense... From the development of indirect fires capabilities, advanced missile defense systems to the rapid prototyping of emerging...","Fri, 14 Nov 2025 22:58:15 GMT"
U.S. Army Lays Out New Acquisition Structure,https://aviationweek.com/defense/budget-policy-operations/us-army-lays-out-new-acquisition-structure,"...Pentagon-level reorganization of how it plans to buy weapons. Following the Nov. 7 speech by Defense Secretary Pete Hegseth that included a plan to change program-level oversight, the Army a week...Brian EverstineBrian Everstine is the Pentagon...","Fri, 14 Nov 2025 21:24:41 GMT"
Ondas Expands Its C-UAS Power With New Sentrycs Acquisition,https://dronexl.co/2025/11/14/ondas-expand-cuas-power-sentrycs-acquisition/,"...complete defense portfolio. He explained that passive RF detection is now a vital layer in modern air defense. He said... Operators can use it as a standalone sensor or plug it into larger defense networks. It can work with radars, optical...","Fri, 14 Nov 2025 19:43:17 GMT"
Union Pacific and Norfolk Southern Shareholders Approve Landmark Rail Merger,https://ca.headtopics.com/news/union-pacific-and-norfolk-southern-shareholders-approve-75836602,"...coast.Patel: China to Crack Down on Fentanyl Precursor ChemicalsMeanwhile, U.S. military destroyed 2 more alleged drug boats in Pacific and the USS Gerald R. Ford aircraft carrier strike group is now in the Southern Caribbean.Exotic Copper...","Fri, 14 Nov 2025 19:10:00 GMT"
Newbury Street II Acquisition 10Q 2025 Q3 Quarterly report | NTWO Filing,https://capedge.com/filing/2028027/0001213900-25-110889/10-Q,"...spending, public health considerations, and geopolitical instability, such as the military conflicts in Ukraine and the Middle East. The Company cannot at this time predict the likelihood of one or more of the above events, their duration or...","Fri, 14 Nov 2025 03:24:00 GMT"
Venetian-1 Acquisition 10Q 2025 Q3 Quarterly report | SEC Filing,https://capedge.com/filing/1900520/0001213900-25-110869/10-Q,"8Global UncertaintiesIn February 2022, the Russian Federation commenced a military action with the country of Ukraine. As a result of this action, various nations, including the United States, have instituted economic sanctions against the...","Fri, 14 Nov 2025 03:18:00 GMT"
"Defense technology, Pentagon, acquisition",https://www.homelandsecuritynewswire.com/dr20251114-time-to-accept-risk-in-defense-acquisitions,"...get the military new capabilities faster and foster a more competitive defense marketplace, where newer defense ... of Defense will have to shepherd reforms while also abiding by the rigorous constraints Congress imposes on defense...","Fri, 14 Nov 2025 00:56:06 GMT"
"Army Licenses 1Exiger AI Software to Accelerate Defense Acquisition, Reduce Lead Times and Enhance...",https://smb.troymessenger.com/article/US-Army-Licenses-1Exiger-AI-Software-to-Accelerate-Defense-Acquisition-Reduce-Lead-Times-and-Enhance-Operational-Readiness?storyId=691774d5bbedadeab286f0cb,"...mission needs at speed.""Exiger empowers defense organizations to disrupt outdated processes and strengthen mission ... 150 Fortune 500 and 60+ government and Defense Industrial Base organizations, with supply chain AI. Exiger is FedRAMP...","Fri, 14 Nov 2025 18:56:35 GMT"
"Army Licenses 1Exiger AI Software to Accelerate Defense Acquisition, Reduce Lead Times and...",https://themalaysianreserve.com/2025/11/15/u-s-army-licenses-1exiger-ai-software-to-accelerate-defense-acquisition-reduce-lead-times-and-enhance-operational-readiness/,"...mission needs at speed.Exiger empowers defense organizations to disrupt outdated processes and strengthen mission ... 150 Fortune 500 and 60+ government and Defense Industrial Base organizations, with supply chain AI. Exiger is FedRAMP...","Fri, 14 Nov 2025 18:25:00 GMT"
"Director, Talent Acquisition",https://www.nytco.com/careers/job-listings/4630317005-director-talent-acquisition,"...disability, genetic trait or predisposition, carrier status, citizenship, veteran or military status and other personal characteristics protected by law. All applications will receive consideration for employment without regard to legally protected...","Fri, 14 Nov 2025 16:56:41 GMT"
