title,link,summary,published
Becklin Holdings Completes Strategic Acquisition of Stubborn Mule Manufacturing,https://lifestyle.kotaradio.com/story/36551/becklin-holdings-completes-strategic-acquisition-of-stubborn-mule-manufacturing/,"...include a leading OEM manufacturer in the defense, automotive, and marine industriesGRANTS PASS, Ore., Feb. 3, 2026 ... with key investments in the aerospace, defense, manufacturing, outdoor and maritime markets, is pleased to announce today...","Wed, 04 Feb 2026 00:53:29 GMT"
Announces Annual Meeting Date And Exploration Of Potential Merger Or Sale...,https://journalofbusinessnews.com/article/889097222-solitron-devices-inc-announces-annual-meeting-date-and-exploration-of-potential-merger-or-sale-opportunities,"...strong demand in the market place for defense related companies and that there could be numerous parties interested in... 3 million as of January 31, 2026, and we believe the two major defense programs we serve, AMRAAM and HIMARS, are in strong...","Wed, 04 Feb 2026 00:24:58 GMT"
Becklin Holdings Expands Portfolio with Strategic Acquisition,https://investorshangout.com/becklin-holdings-expands-portfolio-with-strategic-acquisition-509253-/,"...world, particularly in sectors such as defense, automotive, and marine. The addition of Stubborn Mule aligns perfectly with... With key investments that span aerospace, defense, manufacturing, and outdoor markets, they have successfully navigated the...","Tue, 03 Feb 2026 23:12:25 GMT"
...Holdings Announces Strategic Acquisition of Stubborn Mule Manufacturing to Expand Its...,https://third-news.com/article/0a243ebe-0154-11f1-b248-9ca3ba0a67df,"...to deepen its roots in sectors such as defense, automotive, and marine, where high-quality production standards are... With investments spanning sectors like aerospace, defense, and manufacturing, Becklin Holdings aims to cultivate and manage...","Tue, 03 Feb 2026 22:59:48 GMT"
ANNOUNCES ANNUAL MEETING DATE AND EXPLORATION OF POTENTIAL MERGER OR SALE OPPORTUNITIES NEWSnet...,https://jacksonville.newsnetmedia.com/story/41407/solitron-devices-inc-announces-annual-meeting-date-and-exploration-of-potential-merger-or-sale-opportunities/,"...strong demand in the market place for defense related companies and that there could be numerous parties interested in... 3 million as of January 31, 2026, and we believe the two major defense programs we serve, AMRAAM and HIMARS, are in strong...","Tue, 03 Feb 2026 22:52:58 GMT"
Expert Warns That SpaceX Merger Marks an 'Alarming Shift',https://www.inc.com/chloe-aiello/expert-warns-that-spacex-merger-with-xai-marks-an-alarming-shift-for-the-space-company/91297072,"...Institute. It then raises questions about, how much should the governmentand the military in particularbe reliant on SpaceX when its goals and objectives are shifting so much?The aerospace company, helmed by the worlds wealthiest man, Elon...","Tue, 03 Feb 2026 22:47:41 GMT"
The 26 NDAA reshaped acquisition. Heres a peek at 27 reforms.,https://federalnewsnetwork.com/defense-main/2026/02/the-26-ndaa-reshaped-acquisition-heres-a-peek-at-27-reforms/,"...the National Defense Authorization Act. The 2026 NDAA makes some pretty significant reforms to defense acquisition ... assistant secretary of Defense for manpower and reserve affairs. So Stephanie, where does the defense department go next?...","Tue, 03 Feb 2026 22:34:47 GMT"
...Holdings Completes Strategic Acquisition of Stubborn Mule Manufacturing PR Newswire Today at...,https://smb.kenbridgevictoriadispatch.com/article/Becklin-Holdings-Completes-Strategic-Acquisition-of-Stubborn-Mule-Manufacturing?storyId=69827d9d513d4aa34823043b,"...include a leading OEM manufacturer in the defense, automotive, and marine industriesGRANTS PASS, Ore., Feb. 3, 2026 ... with key investments in the aerospace, defense, manufacturing, outdoor and maritime markets, is pleased to announce today...","Tue, 03 Feb 2026 22:19:49 GMT"
ANNOUNCES ANNUAL MEETING DATE AND EXPLORATION OF POTENTIAL MERGER OR SALE OPPORTUNITIES Eagle...,https://lifestyle.myeaglecountry.com/story/36712/solitron-devices-inc-announces-annual-meeting-date-and-exploration-of-potential-merger-or-sale-opportunities/,"...strong demand in the market place for defense related companies and that there could be numerous parties interested in... 3 million as of January 31, 2026, and we believe the two major defense programs we serve, AMRAAM and HIMARS, are in strong...","Tue, 03 Feb 2026 22:16:22 GMT"
ANNOUNCES ANNUAL MEETING DATE AND EXPLORATION OF POTENTIAL MERGER OR SALE OPPORTUNITIES KBEW ...,https://lifestyle.kbew98country.com/story/36629/solitron-devices-inc-announces-annual-meeting-date-and-exploration-of-potential-merger-or-sale-opportunities/,"...strong demand in the market place for defense related companies and that there could be numerous parties interested in... 3 million as of January 31, 2026, and we believe the two major defense programs we serve, AMRAAM and HIMARS, are in strong...","Tue, 03 Feb 2026 22:12:28 GMT"
MiddleGround Capital Completes Add-On for New Eagle Platform with Acquisition of Pi Innovo,https://columbus.newsnetmedia.com/story/46063/middleground-capital-completes-add-on-for-new-eagle-platform-with-acquisition-of-pi-innovo/,"...commercial vehicle, off-highway, aerospace and defense industries.Founded in 2011 and headquartered near Detroit ... commercial vehicle, off-highway, aerospace and defense industries. The platform focuses on mechatronic controls and supports...","Tue, 03 Feb 2026 13:39:20 GMT"
SpaceX's Record-Setting xAI Acquisition: Implications for Entrepreneurs and Investors in Emerging...,https://omanet.om/en/news/business/spacex-acquires-xai-record-deal/,"...the tech industry, merging a space and defense contractor with a rapidly growing AI developer. The acquisition could enhance... federal contracts with NASA, the Department of Defense, and various intelligence agencies, which may evaluate the deal for...","Tue, 03 Feb 2026 11:25:00 GMT"
Canada's Defense Procurement Chief Evaluates Hanwha's Submarine Capabilities Amid Key Acquisition...,https://www.koreanewsgazette.com/canadas-defense-procurement-chief-evaluates-hanwhas-submarine-capabilities-amid-key-acquisition-decision/,"Seongnam: Canada's minister responsible for defense procurement, Stephen Fuhr, on Monday visited Hanwha Ocean Co.'s shipyard ... government by March. The CPSP is a major defense program aimed at introducing up to 12 submarines in the 3,000-ton class...","Mon, 02 Feb 2026 23:42:16 GMT"
