title,link,summary,published
"Talent Acquisition Partner Iii, University Recruiting - Sierra Space",https://builtin.com/job/talent-acquisition-partner-iii-university-recruiting/9076727,"1+ yrs experience with Workday recruiting software Aerospace & Defense industry experience Proficiency in data analytics... Sierra Space is an industry-leading space and defense technology company providing satellites, spacecraft, and enabling...","Fri, 17 Apr 2026 00:36:52 GMT"
Talent Acquisition Partner Ii - Sierra Space,https://builtin.com/job/talent-acquisition-partner-ii/9076723,"1+ yrs experience with Workday recruiting software Space and Defense industry experience Familiarity with social media... Sierra Space is an industry-leading space and defense technology company providing satellites, spacecraft, and enabling...","Fri, 17 Apr 2026 00:36:48 GMT"
Aether Global Innovations Provides Update On Proposed Arion Defense Acquisition And Trading Halt,https://www.thenewswire.com/press-releases/1k3wFXP0n-aether-global-innovations-provides-update-on-proposed-arion-defense-acquisition-and-trading-halt.html,"...Defense and UAVionics, is intended to advance Aethers strategy of building a multi-domain security offering for defense... Aether Global Innovations Corp. (AETH) is a defense and security technology company focused on unmanned systems...","Thu, 16 Apr 2026 20:56:44 GMT"
"SPAC Disciplined Growth Acquisition files for a $150 million IPO, targeting fintech and defense",https://www.renaissancecapital.com/IPO-Center/News/118359/SPAC-Disciplined-Growth-Acquisition-files-for-a-$150-million-IPO-targeting-,"...company targeting fintech, aerospace, defense, and clean tech, filed on Thursday with the SEC to raise up to $150 million ... in financial technology, aerospace and defense technology, clean technology and other sectors with disruptive market...","Thu, 16 Apr 2026 20:35:04 GMT"
"...Growth Acquisition: DGACU IPO, SPAC - Blank check company targeting fintech, aerospace, defense...",https://www.renaissancecapital.com/Profile/DGACU/Disciplined-Growth-Acq/IPO,"Disciplined Growth Acquisition Filed Terms, NYSE: DGACUBlank check company targeting fintech, aerospace, defense, and clean tech.","Thu, 16 Apr 2026 18:19:56 GMT"
Inventus Power Changes Hands as H.I.G. Completes Acquisition,https://peprofessional.com/2026/04/inventus-power-changes-hands-as-h-i-g-completes-acquisition/,"Inventus designs and manufactures lithium-ion battery packs, chargers, and power systems for OEMs in the aerospace and defense, medical, industrial, and consumer sectors. Its products support portable, motive, and stationary applicationsincluding...","Wed, 15 Apr 2026 22:05:51 GMT"
...for Shareholder Vote on Proposed Merger With M2i...,https://www.01net.it/volato-group-announces-april-17-record-date-and-may-7-special-meeting-date-for-shareholder-vote-on-proposed-merger-with-m2i-global/,"integrates people, technology, and solutions from across sectors to ensure access to critical minerals and metals for national defense and economic security. M2i Global aims to establish a critical minerals reserve, creating a resilient supply...","Thu, 16 Apr 2026 19:48:00 GMT"
David Ellison Vows Paramountwarner Bros. Discovery Merger Wont Cut Film Output - Beritaja,https://www.beritaja.com/david-ellison-vows-paramount-warner-bros-discovery-merger-won-t-cut-film-output-beritaja-415289.html,"movie studios to conscionable four, they wrote.Mondays unfastened missive was led by a group of defense organizations including the Committee for the First Amendment, a free reside group led by Fonda, who warned that the merger would...","Thu, 16 Apr 2026 18:30:26 GMT"
"Director, Talent Acquisition - Sierra Space",https://builtin.com/job/director-talent-acquisition/9072261,"...space technologies and expand our proven defense and civil capabilities. Talent acquisition is a mission-critical capability ... talent acquisition in technical, aerospace, defense, or engineering-driven organizations. Experience building university...","Thu, 16 Apr 2026 18:27:46 GMT"
"United and American Airlines Explore Merger, Experts Warn of Higher Fares",https://nationaltoday.com/us/ca/los-angeles/news/2026/04/16/united-and-american-airlines-explore-merger-experts-warn-of-higher-fares/,"Matt WoodruffThe head of aerospace & defense, and transportation at research firm CreditSights, who analyzed the... Matt Woodruff, Head of aerospace & defense, and transportation at CreditSightsThe deal would 'almost certainly draw...","Thu, 16 Apr 2026 18:27:40 GMT"
