title,link,summary,published
3 Firms Steer Cargo Drone Co.'s $800m Spac Merger,https://www.law360.com/privateequity/articles/2494247/3-firms-steer-cargo-drone-co-s-800m-spac-merger,...and Kirkland....Experience Law360 today with a free 7-day trial.Aerospace & Defense Asset Management California Capital Markets Law FirmsDLA Piper Kirkland & Ellis White & Case CompaniesAbout | | Careers at Law360 | | | | | Processing...,"Sat, 27 Jun 2026 02:59:19 GMT"
Talent Acquisition Partner Job at Methodist Health System in Dallas,https://www.high-tech-mag.com/talent-acquisition-partner-opportunity-at-methodist-health-system-in-dallas/,"...Glassdoors Best-Led Companies 2026, Fortune Best Workplaces in health care 2026, Military Friendly Gold Employer 2026, and Beckers Hospital Review 150 Top Places to Work in Healthcare 2026. These awards reflect the organizations commitment to its...","Sat, 27 Jun 2026 02:23:21 GMT"
Textiles and Trade: Small Purchase Exception for the Acquisition of U.S. Flags,http://textilesandtrade.blogspot.com/2026/06/small-purchase-exception-for.html,"...amend the Defense Federal Acquisition Regulation Supplement (DFARS) to implement sections of the National Defense ... implement section 832 of tNDhe National Defense Authorization Act (NDAA) for Fiscal Year (FY) 2024 (Pub. L. 118-31), section...","Fri, 26 Jun 2026 22:50:00 GMT"
Talent Acquisition Partner (High Volume Recruitment),https://www.usaajobs.com/job/nashville/talent-acquisition-partner-high-volume-recruitment/1207/96979782400,...services company focused on insurance-licensed roles.US military experience gained through military service or gained as a military spouse / domestic...,"Fri, 26 Jun 2026 21:41:01 GMT"
"KBR hiring Acquisition Specialist Job in Chantilly, VA","https://www.glassdoor.com/job-listing/acquisition-specialist-kbr-JV_IC1130353_KO0,22_KE23,26.htm?jl=1010125588567","...and optimizing defense systems that ensure national security and shape the future of space defense. This is a contingent ... Intelligence Community (IC) and Department of Defense (DoD) users.In this position, you'll independently support...","Fri, 26 Jun 2026 22:09:58 GMT"
"SPAC AMR Resources Acquisition files for a $250 million US IPO, targeting critical minerals",https://www.renaissancecapital.com/IPO-Center/News/120103/SPAC-AMR-Resources-Acquisition-files-for-a-$250-million-US-IPO-targeting-cr,"The SPAC intends to target companies and projects engaged in the exploration, processing, production, refining, or recycling of minerals essential to national defense, clean energy initiatives, and advanced manufacturing, including companies with...","Fri, 26 Jun 2026 21:34:09 GMT"
Hoya Acquisition I Corp.,https://www.iposcoop.com/ipo/hoya-acquisition-i-corp/,"...blank check company. We intend to focus our search for an acquisition target on the defense technology, autonomous driving, robotics and e-commerce sectors. We will consider acquisition targets in the U.S., Israel, Europe and Southeast Asia.Robert...","Wed, 24 Jun 2026 20:23:55 GMT"
Tunisia Enhances Air Transport with New U.S. C-130H Aircraft Acquisition,https://afric.news/2026/06/24/tunisia-expands-transport-capacity-us-c130h-defense/,"...Enhances Military Logistics with U.S. C-130H Aircraft AcquisitionIn a significant boost to its military transport ... Optimize the U.S.-Tunisia Defense PartnershipTo effectively bolster the U.S.-Tunisia defense partnership, a focus on...","Wed, 24 Jun 2026 11:30:39 GMT"
Hyperscale Data Completes Acquisition of 48.5 Acres to Expand Michigan AI Data Center Campus,https://www.centralcharts.com/fr/news/5664667-hyperscale-data-completes-acquisition-of-48-5-acres-to-expand-michigan-ai-data-center-campus,"...software platform, equipment rental services, defense/aerospace, industrial, automotive and hotel operations. In addition...","Fri, 26 Jun 2026 18:22:16 GMT"
Hyperscale Data Completes Acquisition of 48.5 Acres to Expand Michigan AI Data Center Campus PR...,https://smb.kenbridgevictoriadispatch.com/article/Hyperscale-Data-Completes-Acquisition-of-485-Acres-to-Expand-Michigan-AI-Data-Center-Campus/6a3ebca1efcd53a5cebe2652,"...range of industries, including an AI software platform, equipment rental services, defense/aerospace, industrial, automotive and hotel operations. In addition, ACG is actively engaged in private credit and structured finance through Ault Lending...","Fri, 26 Jun 2026 18:16:08 GMT"
Elroy Air to Become Publicly Traded Company via Business Combination with Inflection Point-led SPAC,http://www.businesswire.com/news/home/20260626329975/en/Elroy-Air-to-Become-Publicly-Traded-Company-via-Business-Combination-with-Inflection-Point-led-SPAC/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,"SAN FRANCISCO--(BUSINESS WIRE)--Elroy Air, Inc., a leading U.S.-based technology developer of autonomous heavy-cargo drones for defense, rapid response and commercial logistics, and Columbus Circle Capital Corp II (Nasdaq: CMII), a special purpose acquisition company led by the management team of Inflection Point Asset Management (Inflection Point) and Cohen & Company, Inc. (NYSE American: COHN), which will be renamed Inflection Point Acquisition Corp VII (Nasdaq: IPXG), announced today tha","Fri, 26 Jun 2026 10:00:00 UT"
